id,agency_id,transaction,date_mel,url,image,description,priceCurrency,price,address.region,address.departement,address.ville,address.code,address.geoloc,address.localisation,seller.@type,seller.image,seller.name,seller.address.@type,seller.address.streetAddress,seller.address.postalcode,seller.address.addresslocality,features.Surface,features.Pièces,features.Chambres,features.Terrain,features.Construction,features.Parking,features.Salles de bain,features.Toilettes,features.Exposition,features.Chauffage,features.Cuisine,features.Taxe foncière,features.Nb étages,features.Boxes,features.Salles d'eau,features.Terrasses,features.Cave,features.État
37383591,3499444,vente,11/09/2021,https://proprietes.lefigaro.fr/annonces/chateau-allier-auvergne-france/37383591/,https://lh3.googleusercontent.com/u1yoXtZ7HIM072GuyBmM762B8tg_E9RWAdBc_Itnxy72K3cslhNB7paDEdIpirDa6gc8LRtVITIGJUOeKffHYs-TcZpf1pyGJdxa=rj-w963-h564-n-l70,"Superbe château XVème, remanié au XVIIIème siècle et récemment rénové, développant 600 m², sur un terrain de 4.4hectares. Cadre exceptionnel. Environnement calme et sans nuisance, sans aucun vis-à-vis. conformément au plan classique des maisons fortes bourbonnaises du XVème siècle, le château comprend un corps de logis rectangulaire flanqué de deux tours rondes. La façade méridionale a été modifiée au XVIIIème siècle, atténuant le caractère militaire de l&#x27;ouvrage et apportant vue et lumière. A deux kilomètres d&#x27;une ville disposant de tous les commerces et services. Gare SNCF grandes lignes et autoroute A71 à 15 km.",EUR,890 000,auvergne,03,commentry,03600,-,-,Organization,https://lh3.googleusercontent.com/DPq6IKLHZQh2xvyXn2zrgzrc5tMOuiySmLkvgNJAQrAzg9GtzUbdp7HVkZsofxZnZ3aAs8R04z5Vh4sTAUkMXpzKLGkEel-C9W-wUec=rj-w127-h127-l70,GROUPE MERCURE AUVERGNE,PostalAddress,None,63100,Clermont-Ferrand,600 m2,10,4,3.3 ha,NC*,NC*,2,3,NC*,Gaz,NC*,NC*,,,,,,
37381517,2040,vente,11/09/2021,https://proprietes.lefigaro.fr/annonces/chateau-tarn-midi+pyrenees-france/37381517/,https://lh3.googleusercontent.com/xV3nWcJZbpC2cVTOuZfc7fDNIvIJwBH_E6ve0ZeW36F4QlT0yMybjiZIZ9DOTmfLR7cdrjAKi7D5I_25vaM7E1rnLZmdHQjFV9PouO4=rj-w963-h564-n-l70,"Ce château médiéval est à vendre! Enchanteur et authentique, il date du XIe siècle et fut la demeure ancestrale des vicomtes de Lautrec. Développé architecturalement jusqu&#x27;au XVIe siècle, il a été assiégé pendant les guerres de religion. Gelé dans le temps, il a été abandonné pendant cinq siècles, jusqu&#x27;à ce qu&#x27;il soit entièrement restauré, selon des méthodes durables et traditionnelles. Situé dans le sud de la France, à proximité de la bastide de Lautrec et au centre de trois sites classés au patrimoine mondial de l&#x27;UNESCO, le château se trouve dans 17 hectares de parc, de bois, de prairies et de champs fleuris par le soleil. Adjacent au château se trouve une piscine, un grand pavillon et un bar / cuisine extérieur d&#x27;où vous pourrez admirer le panorama panoramique vers les sommets pyrénéens. Le château est organisé autour d&#x27;une cour intérieure polygonale en arc et se compose d&#x27;un donjon, de deux tours carrées, d&#x27;une tour circulaire contenant l&#x27;escalier en colimaçon et d&#x27;une belle tour de guet d&#x27;entrée. Sous le château se trouvent d&#x27;immenses caves, un donjon et un mur d&#x27;origine romaine. Dans le parc se trouve un sanctuaire romantique et une source d&#x27;eau, décorés d&#x27;une énorme coquille Saint-Jacques en pierre sur un ancien chemin de pèlerinage vers Saint-Jacques de Compostelle. Parfaitement aménagé pour les événements, le château dispose de 9 chambres en suite, de plusieurs grandes salles de réception et d&#x27;une spacieuse cuisine familiale. Thermopompe à air pour chauffage au sol, eau chaude solaire, insultation complète, cinq cheminées en pierre et trois poêles à bois, le château offre une maison élégante, confortable et économique, toute l&#x27;année.. Immobilier Chavanne Sotheby&#x27;s Realty 05.63.58.36.92 Ref 3679",EUR,1 700 000,midi_pyrenees,81,lautrec,81440,-,-,Organization,https://lh3.googleusercontent.com/oIc7XobPco7Jav8ZDP1dAjM1381VEuQRV76IUsLVk0vq4ov38F3EubfymfxbdLwFFkp6sDh5dryl3sgSjPJcQ2sA2yLkBEqt8wCm=rj-w127-h127-l70,Immobilier Chavanne Sotheby's International Realty Midi-Pyrénées,PostalAddress,"8, Avenue Pierre Fabre",81500,Lavaur,663 m2,13,9,17.4 ha,NC*,NC*,3,NC*,Sud-Ouest,NC*,NC*,NC*,2,,6,1,,Ancien
37381481,2040,vente,11/09/2021,https://proprietes.lefigaro.fr/annonces/chateau-lot+et+garonne-aquitaine-france/37381481/,https://lh3.googleusercontent.com/gHM0VfnbJT0Wv1M8qmtwU198PMdAduWvUssOePI7tRqCV9GUHYyf-sPGBJg7c4UekFeBvdY8DkO0WOlH1LQHqejvQQ942YbKyK-2Q3E=rj-w963-h564-n-l70,"Superbe propriété du XVII, de  49 Ha, avec domaine viticole de 6 hectares AOC, bois et prairie. Possibilité de 8 Ha de vignes supplémentaires...beau château en pierres de Gascogne, formant une cour intérieure avec ses dépendances, entièrement rénové, avec beaucoup d&#x27;élégance et de qualité, dépendances, piscine... Belle allure !",EUR,2 950 000,aquitaine,47,agen,47000,-,-,Organization,https://lh3.googleusercontent.com/oIc7XobPco7Jav8ZDP1dAjM1381VEuQRV76IUsLVk0vq4ov38F3EubfymfxbdLwFFkp6sDh5dryl3sgSjPJcQ2sA2yLkBEqt8wCm=rj-w127-h127-l70,Immobilier Chavanne Sotheby's International Realty Midi-Pyrénées,PostalAddress,"8, Avenue Pierre Fabre",81500,Lavaur,1 000 m2,16,8,49 ha,NC*,1,5,NC*,NC*,Gaz,Équipée,3900 €,,,,,Oui,Ancien
37379835,3850145,vente,11/09/2021,https://proprietes.lefigaro.fr/annonces/chateau-sarthe-pays+de+loire-france/37379835/,https://lh3.googleusercontent.com/fzeUBTQMG8D-IVNJd8Nc0AuTLqDDO2H8LYucteqOVYc6jO0J4MkJawZ-Q6pNiAv4RbglVLH0KSk8SJdlE2BHufQ4VpojKiw_uvUhZj8=rj-w963-h564-n-l70,"Réf. 3871  Belle propriété dotée d&#x27;un fort potentiel de prestation à vendre à 20km du Mans  Cette propriété est édifiée dans un charmant parc boisé à proximité d’un village et à 20 km du Mans. A 4km se trouve une ville ressource (collège, supermarché, boulangerie), disposant d’une gare TER qui rejoint le Mans en 13 mn et Tours en 47 mn. L’accès à l’autoroute est à 6 km.    Une excellente desserte est offerte par la ville du Mans dotée, d’une gare TGV, Paris en 54 mn (16 liaisons par jour), 1h30 de l’aéroport Roissy-Charles-de-Gaulle, 3h00 de Lyon, 4h20 de Londres et d’un excellent réseau autoroutier (Paris en 2h30).   Orienté Est/Ouest et édifié au XIXe siècle, le château est construit en briques sur soubassement de granit et coiffé d’une couverture en ardoises. D’une surface habitable d’environ 900 m², il se distribue ainsi :    Au rez-de-chaussée (Hauteur Sous Plafond (HSP) 4,45 m) : un grand hall d’entrée, carrelage en carreau de mosaïque, escalier en bois, une grande salle à manger, parquet au point de Hongrie, 2 cheminées, une bibliothèque, un salon avec boiserie, cuisine,  Au premier étage (HSP 3.7 m) : 6 chambres, parquet au sol, 2 salles de bains avec wc, une salle de douche avec wc, cuisine,  Au second étage (HSP 3.25 m) : 7 chambres, 2 salles de bains dont l’une avec wc, 3 salles de douches dont 2 avec wc, wc indépendant,  Dans les combles, anciennes chambres du personnel à restaurer,  Sous-sol complet avec ancienne cuisine professionnelle, chaufferie, armoire électrique, diverses autres pièces  Les dépendances datent du XXe siècle et offrent un large potentiel pour diverses activités. Elles comprennent :   Dans le prolongement du château, au Sud, un bâtiment abritant :  Au rez-de-chaussée : 10 studios de 15 m² à rafraîchir,  Au premier étage : 17 chambres avec 10 salles d’eau ;  Au second : 5 studios avec une petite cuisine,  Dans le prolongement une cuisine avec salle à manger,   A l’Ouest, formant une sorte de cour, un ancien gymnase de 200 m², avec chauffage au gaz, sanitaires et sur partie un étage avec un home cinéma,  Un atelier d’artiste sur deux niveaux,  Un bâtiment circulaire sur deux niveaux, abritant un ancien bar et une salle de billard,  Un bâtiment à usage de bureaux sur environ 50 m²,   Le château est joliment implanté dans un parc à l’anglaise parsemé de petit massif forestier qui viennent apporter à l’ensemble un caractère champêtre et une certaine intimité. A l’Ouest, un ancien jardin potager d’environ 6.000 m², entièrement clos de murs, agrémente le tout qui s’étend sur une surface totale de 8 hectares, 14 ares, 58 centiares.   Nous vous invitons à consulter notre site internet Cabinet Le Nail pour parcourir nos dernières annonces ou en savoir plus sur ce bien.",EUR,1 285 000,pays_de_loire,72,le_mans,72000,-,-,Organization,https://lh3.googleusercontent.com/qN_oGfneRSzhPUKkTEB2vbLx22v1UpkTCvYFLp8RnMmzCQeufc9h76NnMU-7ZLov3V58opByIV_85sRi9oqMeWZFqDFrw-yOE4GqwQ=rj-w127-h127-l70,CABINET LE NAIL,PostalAddress,"Bât H, rue Albert Einstein",53810,Change,900 m2,17,13,8.1 ha,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,3,,,,,Ancien
37374059,396835,vente,10/09/2021,https://proprietes.lefigaro.fr/annonces/chateau-calvados-basse+normandie-france/37374059/,https://lh3.googleusercontent.com/Eo_Cyr0DzK0TcJlw4ux1w5At8y71BB7qjOPPTkC0wProO92LZ4Ot9ER0144gMKW3xEgyHchaWOaRDZz4zaQFb7HUMFeNH4e12JouPA=rj-w963-h564-n-l70,"A la limite de la Manche et du Calvados, un château du 18e s. et ses dépendances entourés de près de 20 ha.Le château se situe à proximité immédiate d’un village de 1.200 habitants, avec tous les commerces et services de proximité, à la lisière d’une forêt domaniale de 1.500 ha. De la gare de Vire, à 15 km, le train relie Paris en 3 h. L&#x27;accès à l’A84 est à 18 km.A l’entrée du village apparaît le château, au cœur d’un parc à la française. De la route, l&#x27;allée d&#x27;accès, bordée de hêtres, se divise en deux allées symétriques, ornées de buis taillés en boule, qui se rejoignent au pied du château. D’un côté, un étang agrémente le parc. Cinq dépendances sont réparties de l&#x27;autre côté.",EUR,1 900 000,basse_normandie,14,vire,14500,-,-,Organization,https://lh3.googleusercontent.com/9y4HD1m4YRbJ5HMl9BqJqSnl3cCXLEUsZ-RY4F-QzXCJOhX-Qm68eyXBb08w6YT0nNFmjR2yF9nH0ohKHrrra6IL0tY1CoqN5HJIHg=rj-w127-h127-l70,PATRICE BESSE,PostalAddress,"7, rue Chomel",75007,Paris 7e,1 000 m2,12,8,19.5 ha,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,,,,,,
36111557,569032,vente,06/07/2021,https://proprietes.lefigaro.fr/annonces/chateau-haute+saone-franche+comte-france/36111557/,https://lh3.googleusercontent.com/VAg8Mqhj5AWLMzCEaVHGB4P9tJSKPCXzZUiaiHRIPv0A0OAVYeB_Qmi7tiQhI6ZOklwywu7WQCmc20z56Ab85R-h7kpR_YaZuVkGMg=rj-w963-h564-n-l70,"En Haute-Saône, entre Vesoul et Besançon, à la lisière d’un village et au sommet d’une motte féodale avec superbe vue sur une vallée boisée, château bâti au XVIIe siècle, restauré récemment, d’environ 540 m² habitables, en 20 pièces comprenant de belles réceptions en enfilade, une dizaine de chambres ayant conservé de beaux éléments anciens : cheminées, parquets…Le domaine dispose de nombreuses dépendances (logement de gardien, maison de régisseur, bergerie, pigeonnier, garages…) formant une cour d’honneur avec grille du XVIIIe siècle.Parc paysagé d’environ 2 hectares agrémenté d’une vaste terrasse, d’une colline boisée, d’un potager, d’un ancien terrain de tennis à rénover, d’anciens chemins de ronde avec remarquable fontaine classée du XVIIIe siècle.Le château est en bon état d’entretien.Situation :A environ 25 km au sud de Vesoul, 40 km au nord-est de Besançon, 60 km de Belfort, 120 km de Bâle, 2h50 de Paris (TGV).",EUR,745 000,franche_comte,70,vesoul,70000,-,-,Organization,https://lh3.googleusercontent.com/Dz15amHAf2SJM9bTVgQHstytOf1DwSJ05Khc12r7vKr39DfLUrJ49VByPuehrMC00UBVSAJzZBVLZa5YBiwk_Tlx55aVj3ONyYOxGdo=rj-w127-h127-l70,GROUPE MERCURE BOURGOGNE FRANCHE-COMTÉ,PostalAddress,5T rue Vaillant,21000,Dijon,543 m2,20,10,2.1 ha,1600,NC*,2,7,NC*,Électrique,NC*,3150 €,3,,4,,,
37357947,3850145,vente,10/09/2021,https://proprietes.lefigaro.fr/annonces/chateau-indre-centre-france/37357947/,https://lh3.googleusercontent.com/H8jQA99mgQxsbbvxfgnFqXrhHM5lXFj-raDcyogdq5hAfQzwJ4-6fXAfA3leyqDZMVX1CMFwZd38SlvGIJ3yMeRCMn5qiZn86ZGW8KA=rj-w963-h564-n-l70,"Ref.3866 : Imposant et magnifique château Monument Historique à vendre dans l&#x27;Indre. Cet important château de village implanté dans l’Indre a été édifié au 15ème siècle, sur des bases d’une forteresse de la fin du 12ème siècle, et principalement remanié à la fin du 19ème siècle lui apportant un décor néogothique. La campagne y est belle, authentique, paisible, et l’on peut vivre des ressources du village et de la petite ville moyenne voisine à 8km.   Ce château a conservé des allures de forteresse, même si deux côtés du quadrilatère ont été arasés, ouvrant ainsi le château à la lumière, et lui faisant perdre sa fonction militaire. Il est toujours cependant aussi imposant, élancé vers le ciel et ceint de murs, au milieu de son parc. La construction sur une terrasse, ses hautes tours, l’impressionnant volume des pièces et ses neuf siècles d’histoire en font un vrai château. Le rez-de-chaussée surélevé, ouvre sur la terrasse qui offre une belle vue sur le parc qui entoure bien le château. Il comprend deux vestibules, une salle à manger, un salon, une cuisine, une bibliothèque, wc, salle de bains, buanderie. A ce niveau, ce sont 300 m². Au premier étage, un vaste niveau de réception, comprenant trois salons en enfilade totalisant 200m² sous 4.80m de hauteur sous les solives. Chapelle et appartement de maître constitué d’une chambre, d’un bureau, d’une salle de bains, wc et dressing. Au deuxième étage : trois autres appartement prestigieux constitués chacun d’une chambre, d’un salon ou bureau, salle de bains, wc. Divers autres pièces, passages dérobés traversant des murs allant jusqu’à 2 mètres de large.  Au-dessus sous les combles, salle de loisir de 240 m², salle de bains, et appartement de personnel  avec 3 chambres, séjour, cuisine et sanitaires. L’ensemble pour 1380m² environ. Il est à noter la remarquable qualité architecturale, qualité d’équipement et la soigneuse restauration : Sols parquetés ou de marbre, cheminées monumentales armoriées, polychromie de la chapelle, frises, etc. Tout cela vous laissera une forte impression.  Les dépendances : Il ne reste que la moitié du châtelet d’entrée, et donc le pont levis a disparu par la même occasion. Cependant, le logis du XVème siècle, gothique flamboyant, est toujours là et constitue une maison annexe de 6 pièces, confortable, mais inachevée à l’étage. Chauffage par la chaudière du château. Dans le prolongement de ce long bâtiment bureau, taverne, écurie sellerie. Et au bout, une autre tour, aménagée, formant l’angle du quadrilatère. A l’étage, vraisemblablement un ancien dortoir de garnison, avec des cheminées monumentales. Les fluides y sont distribués. Et l’on trouve toujours ici et là des meurtrières, une latrine, un assommoir, une bouche à feu, car les traces de l’histoire sont très présentes dans ces bâtiments qui ont été peu transformés au fils des siècles. Dans la tour Est, 3 niveaux d’une salle, canonnière, escalier à vis. A l’opposé, intéressant corps de galerie du XVème siècle, rythmé de colonnes à chapiteaux feuillagés, partiellement noyés dans la maçonnerie. Ce bâtiment a dû servir à des fins agricoles ou de service mais reste néanmoins tout à fait rare en l’état actuel.  Parc clos de 2,35 hectares, planté de grands arbres d’ornementation, vraisemblablement reconstitué et tracé d’allées vers la fin du XIXème siècle. Jardin potager avec une partie en verger (cerisier, pommier, noyer poirier) Le parc est les murs de clôture permettent une bonne intimité dans le parc, vis-à-vis du village. Il en résulte une très bonne atmosphère extérieure.  Nous vous invitons à consulter notre site internet Cabinet Le Nail ( www.cabinetlenail.com ) pour parcourir nos dernières annonces ou en savoir plus sur ce bien.",EUR,3 950 000,centre,36,chateauroux,36000,-,-,Organization,https://lh3.googleusercontent.com/qN_oGfneRSzhPUKkTEB2vbLx22v1UpkTCvYFLp8RnMmzCQeufc9h76NnMU-7ZLov3V58opByIV_85sRi9oqMeWZFqDFrw-yOE4GqwQ=rj-w127-h127-l70,CABINET LE NAIL,PostalAddress,"Bât H, rue Albert Einstein",53810,Change,1 380 m2,21,8,2.4 ha,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,,,,,,Ancien
37357929,30274,vente,10/09/2021,https://proprietes.lefigaro.fr/annonces/chateau-gironde-aquitaine-france/37357929/,https://lh3.googleusercontent.com/2Z9ao2oe-hqLb79trB6AO7bKPBewH5_T_QEJjlgZOp38nw1C8aDeXI0z378DW1AzBzDNZ5-nZlYpjc98kxKIiikmmLJbMi1jhx9l=rj-w963-h564-n-l70,"Cette impressionnante bâtisse du 17ème siècle au cachet exceptionnel se situe à seulement  30 minutes du centre de Bordeaux. Dans un quartier résidentiel très calme et à quelques pas des commerces, écoles et du Tram, ce bien vous séduira immédiatement. Entourée d&#x27;un vaste parc arboré et verdoyant, ce lieu chargé d&#x27;histoire permettra à une famille de goûter à la vie de château dans les 400 m² d&#x27;habitation. L&#x27;intérieur propose de larges espaces de convivialité avec une grande cuisine, de généreux salons avec leurs imposantes cheminées en pierre ainsi qu&#x27;une pièce de réception qui ravira les amateurs de dégustations ou de billard. Côté intimité, la demeure permet de recevoir de nombreux amis ou convives avec des accès privatifs pour accéder aux 6 chambres. La suite parentale offre quant à elle un bel espace avec sa pièce de lecture attenante et une terrasse privative donnant sur le jardin. Une dépendance de 70 m² vient s&#x27;ajouter et servira divers projets comme un logement de gardien, un potentiel locatif ou encore des bureaux pour une activité à domicile.  Pour profiter de l&#x27;extérieur, la partie terrasse, le splendide jardin et la piscine font ressentir un air de vacances à 5 minutes de la ville voisine.",EUR,1 580 000,aquitaine,33,bordeaux,33000,-,-,Organization,https://lh3.googleusercontent.com/AWfilg_Jt4YuS52MTm2ROgzPEaNTsKQVIwn04khogMnDE2HRUq6QvPxLeEIwVID1Jw3H6TgLeAkonvFzr0lakrCjsz7FA5lr-E3s7Q=rj-w127-h127-l70,JANE,PostalAddress,1 Cours du Chapeau Rouge,33000,Bordeaux,480 m2,11,5,6 800 m2,2001,NC*,1,NC*,NC*,Gaz,Équipée,3720 €,2,,3,1,,Ancien
37357851,6979027,vente,10/09/2021,https://proprietes.lefigaro.fr/annonces/chateau-rhone-rhone+alpes-france/37357851/,https://lh3.googleusercontent.com/KGoUso2kbGtsT7sBvIj1MZSSscRH6cDm14QriD0wg9tRXXlnP-vVWov-D2dyOEwTI969-uwO9mHkjIwJISsga_khmOzETdkOVJT5vM0=rj-w963-h564-n-l70,"C’est au sein d’un magnifique parc arboré de près de quinze hectares que se dresse ce superbe château construit durant la seconde moitié du 18ème siècle. La propriété se distingue par l’élégance de son architecture (le bâtiment principal, de plan rectangulaire aux parfaites proportions, est bordé de deux ailes symétriques) ainsi que par la beauté de ses jardins à la française et à l’anglaise. Ces derniers, classés jardins remarquables, sont accessibles depuis la terrasse extérieure par un escalier d’honneur. Le parc est agrémenté de nombreuses variétés de plantes et d’arbres tels que des ifs taillés en topiaire disposés en échiquier, de statues d’époque et d’une fontaine. À l’intérieur, le rez-de-chaussée est composé d&#x27;une suite de pièces de réception lumineuses avec un grand salon, une salle à manger, un billard et une bibliothèque où boiseries et moulures anciennes s’accordent aisément aux objets d’art et de collections qui viennent parfaire la décoration et l’atmosphère des lieux. Ce niveau est complété par une cuisine contemporaine ainsi que de nombreuses remises. Le hall d&#x27;entrée donne sur un grand escalier qui dessert le deuxième niveau, où l&#x27;on trouve de grandes chambres et salles de bains. Le troisième niveau, desservi par un escalier séparé, est partiellement habité.  Il se compose de trois chambres ainsi que d&#x27;une surface restante pouvant être rénovée. HCV.",EUR,1 680 000,rhone_alpes,69,villefranche_sur_saone,69400,-,-,Organization,https://lh3.googleusercontent.com/ZCApuggT4ApbsbEsl_D0n5xFCfFZ0R4vvIbT2VwiAqdGm59K7f-ZbWqqyHaBydYHGKDyVxClv_XRTFo0wmWOlZvBfoP0cl2Qvcprukk=rj-w127-h127-l70,AK.SO Conseils - Sotheby's International Realty,PostalAddress,12 place Puvis de Chavannes,69006,Lyon 6ème,1 150 m2,28,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,Équipée,NC*,2,,,,,Ancien
37354715,2002926,vente,09/09/2021,https://proprietes.lefigaro.fr/annonces/chateau-haute+garonne-midi+pyrenees-france/37354715/,https://lh3.googleusercontent.com/q8fHv6Ht895wAxJv4lRtYgrrG2pPNn8wpaMXlhrQfms8ZRNcWh6box80tqVaYzOEnWD1kHFWJl-8p2GY7L18nsirA6GO3HqSqF3gug=rj-w963-h564-n-l70,"Situé seulement à 10 minutes du nouveau parc des expositions, d&amp;#039;Airbus et à 15 minutes du centre ville de Toulouse, ce Château Napoléonien du XIXème siècle en partie rénové, bordant la Garonne, vous propose pas moins de 16 chambres, avec salles d&amp;#039;eau toilettes, salles de bains, un appartement privé, une grande cuisine Américaine, une salle à manger, un salon, un bureau, deux ailes attenantes, salles de réceptions, une serre, un pigeonnier, une piscine couverte, le tout sur un parc de 2,5 hectares.",EUR,1 477 000,midi_pyrenees,31,seilh,31840,-,-,Organization,https://lh3.googleusercontent.com/jo7H_-Ae9yUsKooKGXEbbDvrGYpQOHxnIfTiR7BfxDPMBSRdHH8dqo3oRddh_VKfCn4Y8SCKKZPl3pBi7073lE2Zuo3_YHSTeVsDcNw=rj-w127-h127-l70,ABAFIM,PostalAddress,16 avenue de la Marne,65000,Tarbes,1 400 m2,30,16,2.5 ha,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,,,,,,
37344983,20592,vente,09/09/2021,https://proprietes.lefigaro.fr/annonces/chateau-loir+et+cher-centre-france/37344983/,https://lh3.googleusercontent.com/lsMJcIYZrPZhTo3UNh6XEv5YddVmNXGyBL-tQjGKhLB4tAJ9UnhXtG1pzP4pxFg0NHVzA30QGGgLvMZXuqRdwQHvt_20dPxcB_hjaQ=rj-w963-h564-n-l70,"Elégant domaine restauré sur parc clos en partie boisé d’environ 6 haSituation exceptionnelle au cœur d’un village.Secteur Chaumont s/Loire (41)Entre AMBOISE et BLOISCe magnifique domaine est parfaitement situé au cœur d’un village, à l’abri de ses murs, très proche de CHAUMONT et de BLOIS,  non loin d’Amboise et à proximité des plus beaux châteaux de la Loire.Très complet il est composé de :Une maison de maître d’environ 540m2 +grenier total aménageable, précédé d’un logement gardien de 108 m2 communiquant.Une maison d’amis de 275m2 sur 2 niveaux, très joliment restaurée avec de beaux matériaux anciens ouverte sur un charmant jardin.Deux très belles granges.Une jolie chapelle.Autres dépendances (atelier, bucher, ancienne sellerie).Piscine. Tennis.Charmant chalet aménagé au bord de l’eauLe tout a été entièrement restauré avec gout et grand confort.Le parc de 6 hectares est joliment dessiné, en partie boisé, avec quelques éléments remarquables et de belles essences. Il est  bordé en aval par une rivière qui fait la joie des vacanciers pêcheurs.C’est une merveilleuse propriété de famille et ses beaux aménagements en témoignent. A l’abri des regards, mais située dans le village, elle bénéficie de tous les commerces à proximité.DOSSIER SUR DEMANDE",EUR,1 872 000,centre,41,blois,41000,-,-,Organization,https://lh3.googleusercontent.com/Q3nRiaUxJbyfkDegJ_X5WwBoaIPWXTmMY9bbY5CJ3xOglA2yc_8J0Q2WdIauaw9gAntp6ZhJVqnTPXPCc--qvNsfyBiF-M1hlb3t6A=rj-w127-h127-l70,Une Demeure en Touraine Sophie Meunier,PostalAddress,27 rue de Clocheville,37000,Tours,800 m2,NC*,12,6 ha,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,,,,,,
37052879,339382,vente,23/08/2021,https://proprietes.lefigaro.fr/annonces/chateau-charente+maritime-poitou+charentes-france/37052879/,https://lh3.googleusercontent.com/oLo2qMlVDUssqDJ_G-6LVAWa6Hx_Az8g9cPHKKXz3Sg2k2Ckv5_H1-Yrgw49rvVV7cAitN3FrZ4pRS0u3r8NMwbN5-AdnqSe34w8gg=rj-w963-h564-n-l70,"DIVA, cabinet de transactions spécialisé dans la vente de biens de caractère et haut de gamme vous propose ce superbe château aux origines du XVème siècles et son Golf. En empruntant l&#x27;allée bordée d&#x27;arbres, vous passerez le grand portail pour accéder à la cour d&#x27;honneur, ou se dresse fièrement ce château rénové avec beaucoup de soins, aux nombreuses ouvertures qui illuminent les pièces. Les éléments d&#x27;époque, tels que les cheminées ou l&#x27;escalier à vis, sont mis en valeur avec goût. Sur 6 hectares, les passionnés de Golf bénéficieront de deux parcours de 9 trous et de 18 trous Les nombreuses dépendances dont une maison d&#x27;amis de 120 m², un garage, une piscine chauffée et son pool house complètent ce bel ensemble. Située A 15mn de Saintes, 40 mn de la Rochelle, 45mn de Royan, la qualité des prestations confère à cette propriété l&#x27;élégance et le confort pour une résidence familiale ou permet d&#x27;envisager une activité touristique pour golfeur avec un fort potentiel de développement. Contact  Sas Diva La Rochelle 19 rue du Minage  Bruno Declercq 06 17 90 87 49",EUR,1 560 000,poitou_charentes,17,saintes,17100,-,-,Organization,https://lh3.googleusercontent.com/3loDu2RHPabIU1SQj2wtJN56tI4mN1GkgbLa5wjidn-4Q1olY_X7bQDEK2qdUwFBjZkUPNIIn_B8KiCyfDXlLeEH5IDVZa_LuPqs=rj-w127-h127-l70,DIVA,PostalAddress,GRANDE RUE CHARLES DE GAULLE,94130,Nogent-sur-Marne,550 m2,14,7,6 ha,NC*,NC*,NC*,NC*,NC*,NC*,NC*,NC*,,,,,,
37339453,569031,vente,09/09/2021,https://proprietes.lefigaro.fr/annonces/chateau-pyrenees+orientales-languedoc+roussillon-france/37339453/,https://lh3.googleusercontent.com/PdHi806nSa-r8pzXlpPsWe9obgVf3SHc8iGv2YqrfStjWSaw0WheLJ1tea1AcxXET6vA4yRzpY5eqnbmScCqLWRESt_L3NcMLBhWaQ=rj-w963-h564-n-l70,"PYRENEES ORIENTALES - BIEN UNIQUESur un piton rocheux dominant la vallée, exposé Sud, avec une vue magique à 360° sur la mer, les Châteaux Cathares et les Pyrénées, c&#x27;est un château fort féodal de la fin du XIème classé Monument Historique. Entouré de bois, avec environ 7ha de terres, à ses pieds un chemin de ronde, un jardin arboré et les ruines de l’ancien village.Il reste à taille humaine, 650m2 sur 3 niveaux, 7 chambres et autant de salles de bain, un gîte séparé au rez-de-chaussée avec 2 chambres, une grande salle à manger dans la salle capitulaire, un salon dominé par sa cheminée en pierre de taille, de belles hauteurs sous plafond, des bureaux et boudoirs, une longue bibliothèque au dernier, patio et terrasses.Il est complètement rénové avec le souci du moindre détail dans l’esprit médiéval, avec le confort moderne, comme la piscine chauffée avec pool-house et bar dans les anciennes oubliettes, la salle cinéma dans la salle d’arme, ou encore le patio avec fontaine sur le toit du donjon. De nombreuses ouvertures et portes ont été réalisées, il est particulièrement lumineux et confortable.Son histoire raconte celle du Roussillon à travers les siècles, d’abord seigneurie du royaume d’Aragon jusqu&#x27;à sa renaissance dans les années 60, en passant par les Francs, les Majorquins, la Révolution et la seconde Guerre Mondiale.Devenir les nouveaux gardiens de ce lieu chargé d’histoire, sauvegarder un joyau du patrimoine catalan, savourer l’art de vivre méditerranéen dans un écrin magique et secret, réaliser peut-être enfin un rêve d’enfant… Avez-vous l’âme chevaleresque et féerique ?",EUR,2 850 000,languedoc_roussillon,66,thuir,66300,-,-,Organization,https://lh3.googleusercontent.com/F_l6x7q3yR3n-A8uKxU6n_UbNGPGWaFHF3rOfkMLl-5fksabT4qd42sZV__Uj-K79eVftpMCQVywg-M1V8_s9koA71BtZ8wPN7O1Ig=rj-w127-h127-l70,GROUPE MERCURE TOULOUSE,PostalAddress,44 BOULEVARD CARNOT,31000,Toulouse,650 m2,20,7,7 ha,NC*,NC*,6,7,NC*,Bois,NC*,NC*,3,,2,,,
